train_id,text,C0027497:Übelkeit,C0011991:Diarrhöe,C0015672:Erschöpfung,C0042963:Erbrechen,C0003123:Anorexie,C0018681:Kopfschmerzen,C0015967:Fieber,C0206062:Interstitielle Lungenerkrankung,C0023895:Leberschädigung,C0012833:Drehschwindel,C0030193:Schmerz,C0002170:Alopezie,C0004096:Analgetisches Asthma-Syndrom,C0022658:Nierenerkrankung,C0020517:Hypersensibilität,C0917801:Insomnie,C0009806:Constipation,C0005956:Knochenmarkerkrankung,C0000737:Bauchschmerzen,C0010692:Hämorrhagische Zystitis,C0015230:Ausschlag,C0149745:Stomatitis
3598.0,"<user_name> Ich habe auf Kontrastmittel allergisch reagiert, und es ist schwer, sich untersuchen zu lassen, weil man Angst vor Anaphylaxie hat, also passen Sie auf!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3126.0,<user_name>Cyclophosphamid hat Nebenwirkungen wie gastrointestinale Probleme und Durchfall. Außerdem verursacht es Magenschmerzen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7987.0,Behandlung der Colitis ulcerosa? Linderung der Symptome von Morbus Crohn. Infliximab (Immunmodulation) und Interaktion mit anderen Anti-alpha-Hemmern zur Kontrolle der Entzündung. Zu den Nebenwirkungen gehören jedoch interstitielle Lungenentzündung. Gastrointestinal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196.0,"Aspirin Schmerzmittel, obwohl analgetisch, kann Magengeschwür Symptome verschlechtern. r. Ich glaube, er erklärte mir, dass Paracetamol empfohlen wird, aber ich bin nicht sicher, ob es das Richtige für mich ist ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694.0,"Ich nehme etwas, das Metformin heißt, und ich frage mich, ob die Nebenwirkungen ein schlaffer Magen oder Durchfall sind - aber ich esse nur 1,5 Mahlzeiten pro Tag, so dass ich keinen Hunger verspüre.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7942.0,"2021/01/10 20:40 Minocyclin-Hydrochlorid Tabletten 50mg (Tetracyclin) Pfizer Nebenwirkungen sagte Schwindel und ich war besorgt, aber so weit so gut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358.0,"<user_name> Haben Sie das? Ich hatte vor vier Jahren Lungenmetastasen und wurde mit Krebsmedikamenten behandelt. Damals hat die Chemo-Strahlentherapie (Cisplatin) mit Infusionen gut funktioniert, aber jetzt bin ich etwas ruhiger. Ich hoffe, Sie passen auf sich auf.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317.0,"Cyclosporin (Papiloc) 1 mg/kg, vor 2 Wochen begonnen. Fast keine Nebenwirkungen. Der Blutdruck hat sich beruhigt, also behalten wir ihn jetzt im Auge. Könnte es an den Steroiden liegen? #Colitis ulcerosa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718.0,"Es ist jetzt eine Woche her, dass ich Cisplatin bekommen habe. Die Übelkeit und das Erbrechen haben nachgelassen. Ich kann also noch nicht sagen, dass ich erleichtert bin, aber ich glaube, es wird leichter.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,"<user_name> Ich frage mich, ob ich Aspirin-Asthma oder so etwas habe - danke!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8735.0,"<user_name> Ich nehme jetzt hauptsächlich Mesalazin, und ich nehme morgens und abends Steroide und Antibiotika. Das ist wahrscheinlich der Grund, warum die Unterleibsschmerzen verschwunden sind, aber ich bin immer noch auf die Medikamente angewiesen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247.0,"<user_name> Guten Abend! Ich habe ein Krebsmedikament namens Cisplatin bekommen, aber die Nebenwirkungen - Bauchschmerzen und Übelkeit - waren so schlimm, dass ich nicht schlafen konnte!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5015.0,"<user_name> Danke! Ich wusste, dass das Aspirin die Blutung nicht gestoppt hat? Ich habe auch Chocola genommen, um dir zu sagen, dass du deine Medizin nehmen konntest~!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290.0,"<user_name> Entschuldigen Sie mich von draußen. Wir haben einen 8-jährigen und einen 9 Monate alten Sohn und sie waren in Remission ohne chronische Enteritis, bis sie 7 Jahre alt waren! Sie haben einen guten Appetit dank des Cyclosporins, aber wir haben sie auf Atopica umgestellt, als sie etwa 2 Jahre alt waren und jetzt brauchen sie es nicht mehr und es geht ihnen gut!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.0,"Guten Tag an alle - meine Tochter hatte gestern eine sehr laufende Nase, also ging sie zum HNO und bekam Antibiotika, aber als sie heute Morgen aufwachte, ging es ihr ein bisschen besser... Sie liegt seither mit Fieber im Bett, das nicht sinken will.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.0,"2009-16: Unerwünschte Wirkungen von Anti-Tuberkulose-Medikamenten. Isoniazid, Pyrazinamid, Rifampicin: Leberschäden/Isoniazid, periphere Neuropathie/Streptomycin, auditorische Neuropathie.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284.0,"Es gibt Hinweise darauf, dass Metformin, ein -1-Rezeptor-Agonist, die Insulinsekretion fördert und zur Verbesserung der Hyperglykämie beiträgt. Die Studie legt nahe, dass Diabetiker weniger anfällig für Hypoglykämie sind. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584.0,"<user_name> Geht es dir gut? Ich hatte einen plötzlichen Hörverlust und habe Steroide genommen. Jetzt ist es schwer zu hören, aber es ist wie ein langsamer Tinnitus! Viel Glück!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8941.0,"Metformin Appetitlosigkeit und Durchfall. Ich weiß nicht mehr, was ich tun soll!!!! <url>",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300.0,"<user_name> Hallo, Infliximab (Anti-Alpha-Medikament) Ich hatte meine zweite Pfizer-Impfung in diesem Jahr. Ich hatte sehr wenige Nebenwirkungen, aber ich war ein bisschen besorgt, weil ich irgendwie einige Armschmerzen und ein leichtes Fieber hatte.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9928.0,"Ich nehme Antibiotika und Schmerzmittel, aber mein Fieber ist nicht gesunken, mein Hals ist geschwollen und ich glaube, ich habe eine Pharyngitis... <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7877.0,Zu beachtende Nebenwirkungen (unerwünschte Ereignisse) von Cyclosporin: Verminderte Nierenfunktion! Tritt innerhalb der ersten Stunde nach der Verabreichung auf! Verursacht in höchstem Maße Leberfunktionsstörungen! Bei intravenöser Verabreichung von Cyclosporin sind folgende unerwünschte Wirkungen zu beachten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297.0,"Allgemeines Unwohlsein ist eine Nebenwirkung von Azathioprin (Imuran). Konsultieren Sie immer Ihren Arzt, da sich die Symptome verschlimmern können, wenn Sie die Einnahme des Arzneimittels abbrechen. #Chinesische Medizin #Chinesische Medizin #Trockenheit vulgaris #Atopie <url>.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835.0,"<user_name> Mir wurde gesagt, dass Cyclosporin ein Medikament ist, das nicht gut für die Nierenfunktion ist, so dass seine Nebenwirkungen hohen Blutzucker verursachen könnten... Ich habe gehört, dass die Einnahme von Insulin eine Unterzuckerung verursachen kann!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7073.0,"Ich hatte gestern eine C-Spritze mit Kontrastmittel zu nehmen, aber es ist immer noch heiß und schmerzhaft von meinem Arm bis zu den Blutgefäßen... Und ich habe Kopfschmerzen.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2541.0,"Ich kann Loxonin nicht einnehmen, weil ich Aspirin-Asthma habe...",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9927.0,"Heute ist Methotrexat-Tag im Krankenhaus, aber mir geht es immer noch gut, also dachte ich, ich nehme es. Es scheint sowohl bei Rheuma als auch bei Arthritis zu helfen <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7929.0,"Ich habe immer noch Bauchschmerzen, vielleicht eine Nebenwirkung des Mesalazins...4 Hunger und Stuhlgang alle 3 Stunden am Tag ist hart #Ulcerative Colitis <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4021.0,"[Arzneimittelinduzierte interstitielle Nephritis] Zu den Nebenwirkungen von Arzneimitteln gehören periphere Neuropathie, Tetraparese und Leberschäden. Medikamenteninduzierte Nephritis kann in Kombination mit Aminoglykosiden auftreten. Harnstoff- und Harnsäuresynthesehemmer werden zur Prophylaxe eingesetzt. Die gleichzeitige Anwendung mit Anti-Tuberkulose-Medikamenten erhöht die Blutspiegel. Unerwünschte Wirkungen sind.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8956.0,"Die Nebenwirkungen des Cyclosporins waren so schlimm, dass ich nicht schlafen konnte, aber heute ist es viel besser. Ich bin immer noch froh, dass ich nachts schlafen kann, nachdem ich Prednison genommen habe #UlcerativeColitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3390.0,"/Anti-Tuberkulose-Medikamente Aciclovir und Pyrazinamid (Markenname: Imigran). Wird 1 Monat nach der Operation und nach der Entwöhnung eingenommen. Zu den Nebenwirkungen gehören Schock, Rötungen, Hautgeschwüre und Leberschäden. Produktname: Esambutol.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890.0,<user_name> Sie haben also Aspirin-Asthma? In meinem Fall war ich allergisch gegen Aspirin und hatte Anaphylaxie und war über einen Monat im Krankenhaus. Zum Glück habe ich kein Blutgerinnsel bekommen!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9941.0,"<user_name> Coronas hat keine Medikamente, die eine Thrombose heilen, weil das Immunsystem geschwächt ist. Aspirin (Bufferin) wirkt auch nicht, also ist man auf Impfstoffe angewiesen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578.0,Die Antibiotika verursachen starke Unterleibsschmerzen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134.0,"Zweite Runde der Impfung abgeschlossen. Ich kann keine fiebersenkenden Medikamente einnehmen, weil ich Aspirin-Asthma habe, aber mein Arzt sagte, dass ich vielleicht Loxonin oder Bufferin einnehmen kann, wenn ich damit einen Arzneimittelausschlag bekommen habe, also habe ich etwas Kalonalol vorbereitet.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2228.0,"Ethambutol [Generischer Name] Ethambutol [Markenname] Ethambutol [Medikamentenklassifikation] Antituberkulosemittel [Dosierung] 0,75 g [Indikation] Lungentuberkulose [Nebenwirkungen] Sehstörungen [Pharmakologie] Hemmung der Nukleinsäuresynthese''2021/09/15(Thu) 10:40 Das Antituberkulosemittel Ethambutol wird vom MHLW als unheilbare Krankheit eingestuft. Zu den Nebenwirkungen gehören optische Neuropathie, schlechte Durchblutung und Leberschäden. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754.0,"[Anthrazykline sind mit einer Gesamtdosis und Kardiotoxizität verbunden. Kumulative periphere Neuropathie tritt bei Cisplatin, Vinca-Alkaloiden, Oxaliplatin und Thalidomid auf. Irinotecan, Oxaliplatin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585.0,"Isoniazid ist ein Medikament gegen Tuberkulose, das nur dreimal täglich eingenommen wird. Zu den Nebenwirkungen gehören Leberschäden und in seltenen Fällen ein Schlaganfall. Andere Medikamente gegen Tuberkulose und Tuberkulosebekämpfung, die Aufmerksamkeit erfordern, sind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068.0,"Guten Morgen, <user_name>. Ich hatte auch neuroblastomatöse Mastitis vor etwa fünf Jahren und ich bin immer noch mit oraler Behandlung mit Steroiden und Cyclophosphamid zu verwalten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7645.0,"Ich war wegen einer Erkältung beim HNO, aber sie schien sich so weit verschlimmert zu haben, dass die üblichen Antibiotika nicht mehr wirkten, und ich bekam langsam Fieber.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505.0,"<user_name> Passen Sie auf sich auf. Medikamente gegen Tuberkulose verursachen am ehesten Leberschäden und sollten daher immer verschrieben werden. Denken Sie daran, dass die Einnahme von S die Wirkung anderer Medikamente beeinträchtigen und Nebenwirkungen verursachen kann.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671.0,"[Ein Medikament mit dem Wirkstoff Metformin, das den Blutzuckerspiegel senkt, ohne dass die Bauchspeicheldrüse an der Insulinausschüttung beteiligt ist. Nebenwirkungen: Hypoglykämie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7655.0,"<user_name> Ich hatte auch Durchfall, als ich Mesalazin bekam, aber ich glaube, das hat sich bis jetzt gebessert, aber es scheint nicht so, als ob die Reduzierung von Prednison um 1mg die Verstopfung beenden würde.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1371.0,Minocyclin wurde aufgrund von Nebenwirkungen bei der Krebsbekämpfung reduziert. Der Hautausschlag heilte nicht ab und die Hautpigmentierung war stark...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579.0,"Jetzt nehme ich Medikamente gegen Tuberkulose und habe als Nebenwirkung blutigen Urin... Das macht es mir unmöglich, zur Behandlung zu gehen. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411.0,"<user_name> Ich nehme auch Metformin. Ich wünschte, ich könnte die Medikamente nehmen, weil ich mir Sorgen wegen des niedrigen Blutzuckerspiegels mache.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480.0,"<user_name> Ich habe auch eine allergische Bindehautentzündung und nehme seit etwa einem Monat steroidale Augentropfen, also drücke ich die Daumen, dass es bald besser wird!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8507.0,"<user_name> Danke, ich bin auf der aktuellen Steroide zu sehen, wie es geht, aber offenbar, wenn es schlimmer wird, wird der Schmerz wieder stärker. Gestern hatte ich seit etwa mittags starke Schmerzen, aber heute wird es langsam etwas leichter...!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570.0,"Guten Morgen, es war kalt gestern, vielleicht der Beginn einer Erkältung, ich werde heute hart arbeiten #Gichtanfall Tag 141 #Sobriety 54 Tage erreicht #Sobriety 8/14 - Trinken #Febrique Tag 103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072.0,"Mesalazin-Injektion, C. Es sollte nur verwendet werden, wenn die Nebenwirkungen von C schwerwiegend sind, wie Blutungen, Übelkeit und Müdigkeit...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,"<user_name> Cisplatin ist ein Anti-Krebs-Mittel. Mir ist seit der fünften Kühlbox übel, und mir ist sehr übel, und ich habe keinen Appetit mehr, und man muss aufpassen, dass man nicht zu viel isst, wenn man sich stabil fühlt.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682.0,"<user_name> In meinem Fall war die Übelkeit sehr schlimm. Ich weiß, dass Krebsmedikamente (Cisplatin?) als Nebenwirkung Übelkeit hervorrufen können. Ich weiß, dass es dank der Medikamente schwer ist, aber es ist die schwerste Zeit, also ertragen Sie es nicht und tun Sie sich einen Gefallen!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026.0,"<user_name> Wie geht es Ihnen? Ich hatte Übelkeit und Erbrechen nach drei Runden Cisplatin, und ich hatte vier IV-Krebsbehandlungen jeden zweiten Tag, aber die Nebenwirkungen waren stark und jetzt kann ich nichts mehr tun.'' <user_name> Cisplatin hat bei mir auch gewirkt! Es ist immer noch subtil, aber ein ♂",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7913.0,"<user_name> Also, mir wurden Insulin, Metformin und andere Medikamente für Typ-2-Diabetes verschrieben. Die einzigen Nebenwirkungen sind Appetitlosigkeit und Magenschmerzen...?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.0,"<user_name> Ich nehme auch die Krebsmedikamente Cisplatin und Etoposid. Ich hatte Übelkeit und Appetitlosigkeit, jetzt habe ich eine Magenverstimmung und eine Magenverstimmung. Mir wurde gesagt, dass ich weniger als eine halbe Mahlzeit essen soll, also hoffe ich, dass es ein wenig leichter wird!",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622.0,"Azathioprin ist kontraindiziert bei. Colitis ulcerosa und Morbus Crohn. In diesem Abschnitt werden die Erkenntnisse für Patienten zusammengefasst, die sich einer Organtransplantation unterziehen und bei denen eine gleichzeitige Einnahme kontraindiziert ist. #Nationale Pharmazeutische Staatsprüfung <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6166.0,"Du hast Kopfschmerzen, weil du Aspirin nimmst.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9934.0,Tuberkulosebehandlung Isoniazid periphere Neuropathie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8590.0,"<user_name> Guten Morgen, ich habe Diabetes als Nebenwirkung der Steroide bekommen, also sagt man, Diabetes ist schlecht.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531.0,"Actonel Tabletten 60 mg, die die Arzneimittel gegen Colitis ulcerosa 1 Azathioprin (Imuran) 200 mg, 100 mg und Feburic 50 mg enthalten, sind jetzt erhältlich! Kann bei Einnahme kontraindiziert sein. #Lamu*staglum.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7916.0,[C] Klinische Studie mit Adalimumab allein zur Behandlung von Autoimmunerkrankungen nach Nierentransplantation mit Infliximab läuft #Pe read<url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289.0,<user_name> Ich danke Ihnen für Ihre Antwort. Sie scheinen anfällig für Diabetes als eine Nebenwirkung von Cyclosporin zu sein. Mein Blutzucker ist unter Kontrolle und ich habe keine Probleme. Ich bin nur besorgt über...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802.0,"Anti-Tuberkulose-Medikament"" Nebenwirkungen Rifampicin () → Leberschäden. Rötlicher Urin und Speichel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601.0,"<user_name> Wie geht es Ihnen? Ich nehme auch fünf Tabletten Metformin pro Tag, haben Sie Durchfall? Ich nehme es morgens und abends. Hat sich Ihre Verstopfung gebessert?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5312.0,"Welche Vorsichtsmaßnahmen sollten bei der gleichzeitigen Einnahme von Azathioprin beachtet werden? Reduzierte bakterizide Wirkung von H. pylori bei Colitis ulcerosa US National Institutes of Health () Papier mit der Empfehlung, dass ""die Behandlung frühzeitig eingeleitet werden sollte"". #Smartes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8252.0,"<user_name> Es scheint, dass interstitielle Lungenentzündung eine häufige Komplikation bei C. ist. Ich habe Amiodaron versucht, aber es hat nicht funktioniert und ich habe gelernt, dass es schneller wirkt. Ich hoffe, meine Lungenfibrose wird auch besser...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082.0,Cyclophosphamid und Rituximab gelten als wirksam bei der Behandlung von Krebsschmerzen. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7789.0,"Ich bekomme Bauchschmerzen von den Antibiotika, aber ich weiß nicht, ob ich morgen zur Arbeit gehen kann...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5814.0,"<user_name> ist auf Methotrexat, und die Nebenwirkung davon ist, dass er Mundgeschwüre bekommt. Ich bin sicher, das gehört auch dazu (lacht).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
651.0,"Gestern Abend wurde mit der Antibiotikainfusion begonnen. Die Schmerzen scheinen nachgelassen zu haben, was eine Erleichterung ist. Allerdings hatte sie heute Morgen noch Fieber und lag im Bereich von 39°C, aber das wird morgen enden, so dass sie übermorgen entlassen wird!",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8789.0,"Heute, fünf Tage nach der Verabreichung von Infliximab, haben die Gelenkschmerzen ein wenig nachgelassen. Wir müssen noch eine Woche durchhalten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.0,"Die Schmerzen sind besser, wenn ich Cyclosporin nehme, aber es ist immer noch ziemlich beängstigend... <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907.0,"Heute ist der zweite Tag der Corona-Impfung, und die Einnahme von Aspirin ist in Ordnung, weil sie gegen die Kopfschmerzen hilft.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7145.0,"<user_name> Ich habe gestern auch Mesalazin genommen und habe ein bisschen Durchfall! Medikamente sind erstaunlich, bei mir waren es nur Steroide.'' Mesalazin ist die Grundlage der medikamentösen Therapie von Morbus Crohn und Colitis ulcerosa.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449.0,"<user_name> Wow, das war schmerzhaft, Amiodaron Nebenwirkungen, versuchen Sie, vorsichtig zu sein, wenn Sie Lungenerkrankungen wie Herzrhythmusstörungen oder Hypoxie haben.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9966.0,"<user_name> Geht es Ihnen gut? Ich war auf Cisplatin und nahm das Medikament nur, wenn ich Übelkeit, Sodbrennen und Müdigkeit hatte, obwohl die Nebenwirkungen bei jedem anders sind. Ich hoffe, es geht bald weg!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081.0,"<user_name> Danke, ich bin mir nicht sicher, ob das Mesalazin nicht das Richtige für mich ist, ich bin verstopft und habe Durchfall. Ich nehme im Moment auch kein Prednison, also nehme ich an, dass es nicht wirkt?",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3320.0,Ist Anorexie eine Nebenwirkung von Cyclosporin? Ich werde dieses Jahr die schwerste Zeit haben. <url>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837.0,"Die gestrigen Bluttests zeigten einen leichten Anstieg der Eosinophilen und eine erhöhte Entzündungsreaktion, aber die Steroiddosis wurde wieder erhöht... Ich werde das mit dem Arzt besprechen und sehen, was heute Abend passiert. #Eosinophile Polyangiitis granulomatosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908.0,Behandlungen der Colitis ulcerosa:1 Infliximab.2 Dasatinib.3 Komplikationen bei gastrointestinalen Blutungen.4 Pyodermie.5 Endoskopie diagnostiziert Pyoderma gangrenosum.6 Colitis ulcerosa.7 Colitis ulcerosa.8 Colitis ulcerosa.9 Colitis ulcerosa.10 Colitis ulcerosa.11 Colitis ulcerosa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7099.0,"<user_name> Mutter, hast du Kopfschmerzen? Ich habe Medizin genommen, Aspirin und Schmerztabletten, das hat geholfen. Aber ich denke, du solltest sie nehmen, um Blutgerinnsel zu verhindern.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752.0,"Ich habe auch Cyclophosphamid und Otezla als Krebsmedikamente bekommen, aber die Nebenwirkungen, Durchfall und blutiger Stuhl, waren hart. Ich war besorgt, als der Arzt mir sagte, ich solle das Medikament weiter nehmen, aber ich klopfe mir selbst auf die Schulter, dass ich es trotzdem versucht habe <url>.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6306.0,"<user_name> Danke! Die Steroide haben geholfen, das Fieber ist gesunken und ich fühle mich ein bisschen besser. (Es ist erst der dritte Tag...) Ich habe Halsschmerzen, wahrscheinlich, weil ich früh zu Bett gegangen bin, aber ich habe das Gefühl, dass ich mich zusammenreißen kann.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214.0,"<user_name> Ich war auf Cisplatin für etwa zwei Jahre und hatte Übelkeit und Magen-Beschwerden. Es ist ein Anti-Krebs-Medikament, so gibt es ein wenig Angst, viel Glück mit Ihrer Behandlung.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,"<user_name> Ich hatte einen Ausschlag von den Nebenwirkungen von C und Cyclophosphamid, aber Sie können Steroidsalbe darauf setzen, das erste Mal hatte ich es, es schwoll von meinem Gesicht zu meinen Wangen über den zweiten Tag... (LOL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3035.0,"#Veterinärmedizinische Abhandlung in 140 Zeichen Cyclosporin zur Behandlung der -Co-2-Virusinfektion bei Hunden und Katzen führt Berichten zufolge zur Ausscheidung von tierischem Eiweiß aus dem Tubulusepithel. Die Nebenwirkung ist jedoch ein Proteinverlust im Blut, der zu einer Abnahme des Serumalbumins und folglich des Proteins in den Nieren führt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147.0,"<user_name> Danke, ich bin froh, dass ich dank der Anti-Tuberkulose-Medikamente jetzt frei von Lungenentzündung bin! (Ich habe schon mehrere Rückfälle gehabt...)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9865.0,"<user_name> Guten Abend. Ich habe im April dieses Jahres Kontrastmittel C gemacht. Nach dem Test hatte ich drei Tage lang starke Kopfschmerzen. Mein Arzt sagte mir, dass ich eine ""unerwünschte Reaktion"" hatte!",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592.0,"Ich nehme jetzt seit zwei Monaten Methotrexat ein. Diese Woche war hart, weil ich starke Gelenkschmerzen hatte und es immer noch nicht schaffe, es nur dreimal am Tag zu nehmen, aber die Schmerzmittel haben mir das Leben erleichtert, nicht wahr? #Sjögren-Syndrom.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
